,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,WH_STATUS
0,2016-04-13T00:00:00,1,0021501217,3,Final,20160413/MIABOS,1610612738,1610612748,2015,4,     ,ESPN,Q4       - ESPN,1
1,2016-04-13T00:00:00,2,0021501218,3,Final,20160413/TORBKN,1610612751,1610612761,2015,4,     ,,Q4       - ,1
2,2016-04-13T00:00:00,3,0021501219,3,Final,20160413/ORLCHA,1610612766,1610612753,2015,4,     ,,Q4       - ,1
3,2016-04-13T00:00:00,4,0021501220,3,Final,20160413/DETCLE,1610612739,1610612765,2015,5,     ,,Q5       - ,1
4,2016-04-13T00:00:00,5,0021501221,3,Final,20160413/ATLWAS,1610612764,1610612737,2015,4,     ,,Q4       - ,1
5,2016-04-13T00:00:00,6,0021501222,3,Final,20160413/PHICHI,1610612741,1610612755,2015,4,     ,,Q4       - ,1
6,2016-04-13T00:00:00,7,0021501223,3,Final,20160413/SASDAL,1610612742,1610612759,2015,4,     ,,Q4       - ,1
7,2016-04-13T00:00:00,8,0021501224,3,Final,20160413/SACHOU,1610612745,1610612758,2015,4,     ,,Q4       - ,1
8,2016-04-13T00:00:00,9,0021501225,3,Final,20160413/INDMIL,1610612749,1610612754,2015,4,     ,,Q4       - ,1
9,2016-04-13T00:00:00,10,0021501226,3,Final,20160413/NOPMIN,1610612750,1610612740,2015,4,     ,,Q4       - ,1
10,2016-04-13T00:00:00,11,0021501227,3,Final,20160413/MEMGSW,1610612744,1610612763,2015,4,     ,ESPN,Q4       - ESPN,1
11,2016-04-13T00:00:00,12,0021501228,3,Final,20160413/UTALAL,1610612747,1610612762,2015,4,     ,ESPN2,Q4       - ESPN2,1
12,2016-04-13T00:00:00,13,0021501229,3,Final,20160413/LACPHX,1610612756,1610612746,2015,4,     ,,Q4       - ,1
13,2016-04-13T00:00:00,14,0021501230,3,Final,20160413/DENPOR,1610612757,1610612743,2015,4,     ,,Q4       - ,1
0,2016-04-12T00:00:00,1,0021501212,3,Final,20160412/NYKIND,1610612754,1610612752,2015,4,     ,,Q4       - ,1
1,2016-04-12T00:00:00,2,0021501213,3,Final,20160412/MIADET,1610612765,1610612748,2015,4,     ,,Q4       - ,1
2,2016-04-12T00:00:00,3,0021501214,3,Final,20160412/PHITOR,1610612761,1610612755,2015,4,     ,,Q4       - ,1
3,2016-04-12T00:00:00,4,0021501215,3,Final,20160412/OKCSAS,1610612759,1610612760,2015,5,     ,TNT,Q5       - TNT,1
4,2016-04-12T00:00:00,5,0021501216,3,Final,20160412/MEMLAC,1610612746,1610612763,2015,4,     ,TNT,Q4       - TNT,1
0,2016-04-11T00:00:00,1,0021501203,3,Final,20160411/ATLCLE,1610612739,1610612737,2015,4,     ,NBA TV,Q4       - NBA TV,1
1,2016-04-11T00:00:00,2,0021501204,3,Final,20160411/MILORL,1610612753,1610612749,2015,4,     ,,Q4       - ,1
2,2016-04-11T00:00:00,3,0021501205,3,Final,20160411/CHABOS,1610612738,1610612766,2015,4,     ,,Q4       - ,1
3,2016-04-11T00:00:00,4,0021501206,3,Final,20160411/WASBKN,1610612751,1610612764,2015,4,     ,,Q4       - ,1
4,2016-04-11T00:00:00,5,0021501207,3,Final,20160411/HOUMIN,1610612750,1610612745,2015,4,     ,,Q4       - ,1
5,2016-04-11T00:00:00,6,0021501208,3,Final,20160411/CHINOP,1610612740,1610612741,2015,4,     ,,Q4       - ,1
6,2016-04-11T00:00:00,7,0021501209,3,Final,20160411/LALOKC,1610612760,1610612747,2015,4,     ,,Q4       - ,1
7,2016-04-11T00:00:00,8,0021501210,3,Final,20160411/DALUTA,1610612762,1610612742,2015,4,     ,,Q4       - ,1
8,2016-04-11T00:00:00,9,0021501211,3,Final,20160411/SACPHX,1610612756,1610612758,2015,4,     ,NBA TV,Q4       - NBA TV,1
0,2016-04-10T00:00:00,1,0021501194,3,Final,20160410/CHAWAS,1610612764,1610612766,2015,4,     ,NBA TV,Q4       - NBA TV,1
1,2016-04-10T00:00:00,2,0021501195,3,Final,20160410/LALHOU,1610612745,1610612747,2015,4,     ,,Q4       - ,1
2,2016-04-10T00:00:00,3,0021501196,3,Final,20160410/DALLAC,1610612746,1610612742,2015,4,     ,NBA TV,Q4       - NBA TV,1
3,2016-04-10T00:00:00,4,0021501197,3,Final,20160410/MILPHI,1610612755,1610612749,2015,5,     ,,Q5       - ,1
4,2016-04-10T00:00:00,5,0021501198,3,Final,20160410/UTADEN,1610612743,1610612762,2015,4,     ,,Q4       - ,1
5,2016-04-10T00:00:00,6,0021501199,3,Final,20160410/BKNIND,1610612754,1610612751,2015,4,     ,,Q4       - ,1
6,2016-04-10T00:00:00,7,0021501200,3,Final,20160410/ORLMIA,1610612748,1610612753,2015,4,     ,,Q4       - ,1
7,2016-04-10T00:00:00,8,0021501201,3,Final,20160410/GSWSAS,1610612759,1610612744,2015,4,     ,NBA TV,Q4       - NBA TV,1
8,2016-04-10T00:00:00,9,0021501202,3,Final,20160410/TORNYK,1610612752,1610612761,2015,4,     ,,Q4       - ,1
0,2016-04-09T00:00:00,1,0021501189,3,Final,20160409/PHXNOP,1610612740,1610612756,2015,4,     ,,Q4       - ,1
1,2016-04-09T00:00:00,2,0021501188,3,Final,20160409/BOSATL,1610612737,1610612738,2015,4,     ,,Q4       - ,1
2,2016-04-09T00:00:00,3,0021501190,3,Final,20160409/GSWMEM,1610612763,1610612744,2015,4,     ,ESPN,Q4       - ESPN,1
3,2016-04-09T00:00:00,4,0021501191,3,Final,20160409/CLECHI,1610612741,1610612739,2015,4,     ,ABC,Q4       - ABC,1
4,2016-04-09T00:00:00,5,0021501192,3,Final,20160409/MINPOR,1610612757,1610612750,2015,4,     ,,Q4       - ,1
5,2016-04-09T00:00:00,6,0021501193,3,Final,20160409/OKCSAC,1610612758,1610612760,2015,4,     ,,Q4       - ,1
0,2016-04-08T00:00:00,1,0021501178,3,Final,20160408/BKNCHA,1610612766,1610612751,2015,4,     ,,Q4       - ,1
1,2016-04-08T00:00:00,2,0021501179,3,Final,20160408/MIAORL,1610612753,1610612748,2015,4,     ,,Q4       - ,1
2,2016-04-08T00:00:00,3,0021501180,3,Final,20160408/NYKPHI,1610612755,1610612752,2015,4,     ,,Q4       - ,1
3,2016-04-08T00:00:00,4,0021501181,3,Final,20160408/MILBOS,1610612738,1610612749,2015,4,     ,,Q4       - ,1
4,2016-04-08T00:00:00,5,0021501182,3,Final,20160408/WASDET,1610612765,1610612764,2015,4,     ,,Q4       - ,1
5,2016-04-08T00:00:00,6,0021501183,3,Final,20160408/INDTOR,1610612761,1610612754,2015,4,     ,,Q4       - ,1
6,2016-04-08T00:00:00,7,0021501184,3,Final,20160408/LALNOP,1610612740,1610612747,2015,4,     ,,Q4       - ,1
7,2016-04-08T00:00:00,8,0021501185,3,Final,20160408/MEMDAL,1610612742,1610612763,2015,4,     ,NBA TV,Q4       - NBA TV,1
8,2016-04-08T00:00:00,9,0021501186,3,Final,20160408/SASDEN,1610612743,1610612759,2015,4,     ,,Q4       - ,1
9,2016-04-08T00:00:00,10,0021501187,3,Final,20160408/LACUTA,1610612762,1610612746,2015,5,     ,,Q5       - ,1
0,2016-04-07T00:00:00,1,0021501173,3,Final,20160407/TORATL,1610612737,1610612761,2015,4,     ,,Q4       - ,1
1,2016-04-07T00:00:00,2,0021501174,3,Final,20160407/CHIMIA,1610612748,1610612741,2015,4,     ,TNT,Q4       - TNT,1
2,2016-04-07T00:00:00,3,0021501175,3,Final,20160407/PHXHOU,1610612745,1610612756,2015,4,     ,,Q4       - ,1
3,2016-04-07T00:00:00,4,0021501176,3,Final,20160407/MINSAC,1610612758,1610612750,2015,4,     ,,Q4       - ,1
4,2016-04-07T00:00:00,5,0021501177,3,Final,20160407/SASGSW,1610612744,1610612759,2015,4,     ,TNT,Q4       - TNT,1
0,2016-04-06T00:00:00,1,0021501165,3,Final,20160406/CLEIND,1610612754,1610612739,2015,4,     ,ESPN,Q4       - ESPN,1
1,2016-04-06T00:00:00,2,0021501166,3,Final,20160406/DETORL,1610612753,1610612765,2015,4,     ,,Q4       - ,1
2,2016-04-06T00:00:00,3,0021501167,3,Final,20160406/BKNWAS,1610612764,1610612751,2015,4,     ,,Q4       - ,1
3,2016-04-06T00:00:00,4,0021501168,3,Final,20160406/NOPBOS,1610612738,1610612740,2015,4,     ,,Q4       - ,1
4,2016-04-06T00:00:00,5,0021501169,3,Final,20160406/CHANYK,1610612752,1610612766,2015,4,     ,,Q4       - ,1
5,2016-04-06T00:00:00,6,0021501170,3,Final,20160406/HOUDAL,1610612742,1610612745,2015,4,     ,ESPN,Q4       - ESPN,1
6,2016-04-06T00:00:00,7,0021501171,3,Final,20160406/OKCPOR,1610612757,1610612760,2015,4,     ,,Q4       - ,1
7,2016-04-06T00:00:00,8,0021501172,3,Final,20160406/LACLAL,1610612747,1610612746,2015,4,     ,,Q4       - ,1
0,2016-04-05T00:00:00,1,0021501154,3,Final,20160405/NOPPHI,1610612755,1610612740,2015,4,     ,,Q4       - ,1
1,2016-04-05T00:00:00,2,0021501156,3,Final,20160405/CHATOR,1610612761,1610612766,2015,4,     ,,Q4       - ,1
2,2016-04-05T00:00:00,3,0021501155,3,Final,20160405/DETMIA,1610612748,1610612765,2015,4,     ,TNT,Q4       - TNT,1
3,2016-04-05T00:00:00,4,0021501157,3,Final,20160405/PHXATL,1610612737,1610612756,2015,4,     ,,Q4       - ,1
4,2016-04-05T00:00:00,5,0021501158,3,Final,20160405/CHIMEM,1610612763,1610612741,2015,4,     ,,Q4       - ,1
5,2016-04-05T00:00:00,6,0021501159,3,Final,20160405/CLEMIL,1610612749,1610612739,2015,4,     ,,Q4       - ,1
6,2016-04-05T00:00:00,7,0021501160,3,Final,20160405/OKCDEN,1610612743,1610612760,2015,4,     ,,Q4       - ,1
7,2016-04-05T00:00:00,8,0021501161,3,Final,20160405/SASUTA,1610612762,1610612759,2015,4,     ,,Q4       - ,1
8,2016-04-05T00:00:00,9,0021501162,3,Final,20160405/PORSAC,1610612758,1610612757,2015,4,     ,,Q4       - ,1
9,2016-04-05T00:00:00,10,0021501163,3,Final,20160405/MINGSW,1610612744,1610612750,2015,5,     ,TNT,Q5       - TNT,1
10,2016-04-05T00:00:00,11,0021501164,3,Final,20160405/LALLAC,1610612746,1610612747,2015,4,     ,,Q4       - ,1
0,2016-04-03T00:00:00,1,0021501143,3,Final,20160403/NOPBKN,1610612751,1610612740,2015,4,     ,,Q4       - ,1
1,2016-04-03T00:00:00,2,0021501144,3,Final,20160403/CHACLE,1610612739,1610612766,2015,4,     ,,Q4       - ,1
2,2016-04-03T00:00:00,3,0021501145,3,Final,20160403/OKCHOU,1610612745,1610612760,2015,4,     ,ABC,Q4       - ABC,1
3,2016-04-03T00:00:00,4,0021501146,3,Final,20160403/DALMIN,1610612750,1610612742,2015,4,     ,,Q4       - ,1
4,2016-04-03T00:00:00,5,0021501147,3,Final,20160403/WASLAC,1610612746,1610612764,2015,4,     ,,Q4       - ,1
5,2016-04-03T00:00:00,6,0021501148,3,Final,20160403/MEMORL,1610612753,1610612763,2015,4,     ,,Q4       - ,1
6,2016-04-03T00:00:00,7,0021501149,3,Final,20160403/UTAPHX,1610612756,1610612762,2015,4,     ,,Q4       - ,1
7,2016-04-03T00:00:00,8,0021501150,3,Final,20160403/CHIMIL,1610612749,1610612741,2015,4,     ,,Q4       - ,1
8,2016-04-03T00:00:00,9,0021501151,3,Final,20160403/INDNYK,1610612752,1610612754,2015,4,     ,,Q4       - ,1
9,2016-04-03T00:00:00,10,0021501152,3,Final,20160403/PORGSW,1610612744,1610612757,2015,4,     ,NBA TV,Q4       - NBA TV,1
10,2016-04-03T00:00:00,11,0021501153,3,Final,20160403/BOSLAL,1610612747,1610612738,2015,4,     ,,Q4       - ,1
0,2016-04-03T00:00:00,1,0021501143,3,Final,20160403/NOPBKN,1610612751,1610612740,2015,4,     ,,Q4       - ,1
1,2016-04-03T00:00:00,2,0021501144,3,Final,20160403/CHACLE,1610612739,1610612766,2015,4,     ,,Q4       - ,1
2,2016-04-03T00:00:00,3,0021501145,3,Final,20160403/OKCHOU,1610612745,1610612760,2015,4,     ,ABC,Q4       - ABC,1
3,2016-04-03T00:00:00,4,0021501146,3,Final,20160403/DALMIN,1610612750,1610612742,2015,4,     ,,Q4       - ,1
4,2016-04-03T00:00:00,5,0021501147,3,Final,20160403/WASLAC,1610612746,1610612764,2015,4,     ,,Q4       - ,1
5,2016-04-03T00:00:00,6,0021501148,3,Final,20160403/MEMORL,1610612753,1610612763,2015,4,     ,,Q4       - ,1
6,2016-04-03T00:00:00,7,0021501149,3,Final,20160403/UTAPHX,1610612756,1610612762,2015,4,     ,,Q4       - ,1
7,2016-04-03T00:00:00,8,0021501150,3,Final,20160403/CHIMIL,1610612749,1610612741,2015,4,     ,,Q4       - ,1
8,2016-04-03T00:00:00,9,0021501151,3,Final,20160403/INDNYK,1610612752,1610612754,2015,4,     ,,Q4       - ,1
9,2016-04-03T00:00:00,10,0021501152,3,Final,20160403/PORGSW,1610612744,1610612757,2015,4,     ,NBA TV,Q4       - NBA TV,1
10,2016-04-03T00:00:00,11,0021501153,3,Final,20160403/BOSLAL,1610612747,1610612738,2015,4,     ,,Q4       - ,1
0,2016-04-02T00:00:00,1,0021501138,3,Final,20160402/INDPHI,1610612755,1610612754,2015,4,     ,,Q4       - ,1
1,2016-04-02T00:00:00,2,0021501139,3,Final,20160402/DETCHI,1610612741,1610612765,2015,4,     ,NBA TV,Q4       - NBA TV,1
2,2016-04-02T00:00:00,3,0021501140,3,Final,20160402/TORSAS,1610612759,1610612761,2015,4,     ,,Q4       - ,1
3,2016-04-02T00:00:00,4,0021501141,3,Final,20160402/SACDEN,1610612743,1610612758,2015,4,     ,,Q4       - ,1
4,2016-04-02T00:00:00,5,0021501142,3,Final,20160402/MIAPOR,1610612757,1610612748,2015,4,     ,,Q4       - ,1
0,2016-04-01T00:00:00,1,0021501128,3,Final,20160401/PHICHA,1610612766,1610612755,2015,4,     ,,Q4       - ,1
1,2016-04-01T00:00:00,2,0021501129,3,Final,20160401/DALDET,1610612765,1610612742,2015,4,     ,,Q4       - ,1
2,2016-04-01T00:00:00,3,0021501130,3,Final,20160401/BKNNYK,1610612752,1610612751,2015,4,     ,,Q4       - ,1
3,2016-04-01T00:00:00,4,0021501131,3,Final,20160401/CLEATL,1610612737,1610612739,2015,5,     ,ESPN,Q5       - ESPN,1
4,2016-04-01T00:00:00,5,0021501132,3,Final,20160401/TORMEM,1610612763,1610612761,2015,4,     ,,Q4       - ,1
5,2016-04-01T00:00:00,6,0021501133,3,Final,20160401/ORLMIL,1610612749,1610612753,2015,4,     ,,Q4       - ,1
6,2016-04-01T00:00:00,7,0021501134,3,Final,20160401/MINUTA,1610612762,1610612750,2015,4,     ,,Q4       - ,1
7,2016-04-01T00:00:00,8,0021501135,3,Final,20160401/MIASAC,1610612758,1610612748,2015,4,     ,,Q4       - ,1
8,2016-04-01T00:00:00,9,0021501136,3,Final,20160401/BOSGSW,1610612744,1610612738,2015,4,     ,ESPN,Q4       - ESPN,1
9,2016-04-01T00:00:00,10,0021501137,3,Final,20160401/WASPHX,1610612756,1610612764,2015,4,     ,,Q4       - ,1
0,2016-03-31T00:00:00,1,0021501122,3,Final,20160331/BKNCLE,1610612739,1610612751,2015,4,     ,,Q4       - ,1
1,2016-03-31T00:00:00,2,0021501123,3,Final,20160331/ORLIND,1610612754,1610612753,2015,4,     ,,Q4       - ,1
2,2016-03-31T00:00:00,3,0021501124,3,Final,20160331/CHIHOU,1610612745,1610612741,2015,4,     ,TNT,Q4       - TNT,1
3,2016-03-31T00:00:00,4,0021501125,3,Final,20160331/DENNOP,1610612740,1610612743,2015,4,     ,,Q4       - ,1
4,2016-03-31T00:00:00,5,0021501126,3,Final,20160331/LACOKC,1610612760,1610612746,2015,4,     ,TNT,Q4       - TNT,1
5,2016-03-31T00:00:00,6,0021501127,3,Final,20160331/BOSPOR,1610612757,1610612738,2015,4,     ,,Q4       - ,1
0,2016-03-30T00:00:00,1,0021501113,3,Final,20160330/ATLTOR,1610612761,1610612737,2015,4,     ,NBA TV,Q4       - NBA TV,1
1,2016-03-30T00:00:00,2,0021501114,3,Final,20160330/DENMEM,1610612763,1610612743,2015,4,     ,,Q4       - ,1
2,2016-03-30T00:00:00,3,0021501115,3,Final,20160330/PHXMIL,1610612749,1610612756,2015,4,     ,,Q4       - ,1
3,2016-03-30T00:00:00,4,0021501116,3,Final,20160330/LACMIN,1610612750,1610612746,2015,4,     ,,Q4       - ,1
4,2016-03-30T00:00:00,5,0021501117,3,Final,20160330/NYKDAL,1610612742,1610612752,2015,4,     ,,Q4       - ,1
5,2016-03-30T00:00:00,6,0021501118,3,Final,20160330/NOPSAS,1610612759,1610612740,2015,4,     ,,Q4       - ,1
6,2016-03-30T00:00:00,7,0021501119,3,Final,20160330/GSWUTA,1610612762,1610612744,2015,5,     ,,Q5       - ,1
7,2016-03-30T00:00:00,8,0021501120,3,Final,20160330/WASSAC,1610612758,1610612764,2015,4,     ,,Q4       - ,1
8,2016-03-30T00:00:00,9,0021501121,3,Final,20160330/MIALAL,1610612747,1610612748,2015,5,     ,NBA TV,Q5       - NBA TV,1
0,2016-03-29T00:00:00,1,0021501107,3,Final,20160329/CHIIND,1610612754,1610612741,2015,4,     ,,Q4       - ,1
1,2016-03-29T00:00:00,2,0021501108,3,Final,20160329/BKNORL,1610612753,1610612751,2015,4,     ,,Q4       - ,1
2,2016-03-29T00:00:00,3,0021501109,3,Final,20160329/CHAPHI,1610612755,1610612766,2015,4,     ,,Q4       - ,1
3,2016-03-29T00:00:00,4,0021501110,3,Final,20160329/OKCDET,1610612765,1610612760,2015,4,     ,,Q4       - ,1
4,2016-03-29T00:00:00,5,0021501111,3,Final,20160329/HOUCLE,1610612739,1610612745,2015,4,     ,TNT,Q4       - TNT,1
5,2016-03-29T00:00:00,6,0021501112,3,Final,20160329/WASGSW,1610612744,1610612764,2015,4,     ,TNT,Q4       - TNT,1
0,2016-03-28T00:00:00,1,0021501097,3,Final,20160328/BKNMIA,1610612748,1610612751,2015,4,     ,,Q4       - ,1
1,2016-03-28T00:00:00,2,0021501098,3,Final,20160328/OKCTOR,1610612761,1610612760,2015,4,     ,,Q4       - ,1
2,2016-03-28T00:00:00,3,0021501099,3,Final,20160328/ATLCHI,1610612741,1610612737,2015,4,     ,NBA TV,Q4       - NBA TV,1
3,2016-03-28T00:00:00,4,0021501100,3,Final,20160328/SASMEM,1610612763,1610612759,2015,4,     ,,Q4       - ,1
4,2016-03-28T00:00:00,5,0021501101,3,Final,20160328/PHXMIN,1610612750,1610612756,2015,4,     ,,Q4       - ,1
5,2016-03-28T00:00:00,6,0021501102,3,Final,20160328/NYKNOP,1610612740,1610612752,2015,4,     ,,Q4       - ,1
6,2016-03-28T00:00:00,7,0021501103,3,Final,20160328/DALDEN,1610612743,1610612742,2015,4,     ,,Q4       - ,1
7,2016-03-28T00:00:00,8,0021501104,3,Final,20160328/LALUTA,1610612762,1610612747,2015,4,     ,,Q4       - ,1
8,2016-03-28T00:00:00,9,0021501105,3,Final,20160328/SACPOR,1610612757,1610612758,2015,4,     ,,Q4       - ,1
9,2016-03-28T00:00:00,10,0021501106,3,Final,20160328/BOSLAC,1610612746,1610612738,2015,4,     ,NBA TV,Q4       - NBA TV,1
0,2016-03-27T00:00:00,1,0021501092,3,Final,20160327/DENLAC,1610612746,1610612743,2015,4,     ,,Q4       - ,1
1,2016-03-27T00:00:00,2,0021501093,3,Final,20160327/HOUIND,1610612754,1610612745,2015,4,     ,,Q4       - ,1
2,2016-03-27T00:00:00,3,0021501095,3,Final,20160327/DALSAC,1610612758,1610612742,2015,4,     ,,Q4       - ,1
3,2016-03-27T00:00:00,4,0021501094,3,Final,20160327/PHIGSW,1610612744,1610612755,2015,4,     ,,Q4       - ,1
4,2016-03-27T00:00:00,5,0021501096,3,Final,20160327/WASLAL,1610612747,1610612764,2015,4,     ,,Q4       - ,1
0,2016-03-26T00:00:00,1,0021501082,3,Final,20160326/INDBKN,1610612751,1610612754,2015,4,     ,,Q4       - ,1
1,2016-03-26T00:00:00,2,0021501083,3,Final,20160326/CHIORL,1610612753,1610612741,2015,4,     ,,Q4       - ,1
2,2016-03-26T00:00:00,3,0021501084,3,Final,20160326/TORNOP,1610612740,1610612761,2015,4,     ,,Q4       - ,1
3,2016-03-26T00:00:00,4,0021501085,3,Final,20160326/ATLDET,1610612765,1610612737,2015,4,     ,,Q4       - ,1
4,2016-03-26T00:00:00,5,0021501086,3,Final,20160326/CLENYK,1610612752,1610612739,2015,4,     ,,Q4       - ,1
5,2016-03-26T00:00:00,6,0021501087,3,Final,20160326/UTAMIN,1610612750,1610612762,2015,4,     ,,Q4       - ,1
6,2016-03-26T00:00:00,7,0021501088,3,Final,20160326/SASOKC,1610612760,1610612759,2015,4,     ,NBA TV,Q4       - NBA TV,1
7,2016-03-26T00:00:00,8,0021501089,3,Final,20160326/CHAMIL,1610612749,1610612766,2015,4,     ,,Q4       - ,1
8,2016-03-26T00:00:00,9,0021501090,3,Final,20160326/BOSPHX,1610612756,1610612738,2015,4,     ,,Q4       - ,1
9,2016-03-26T00:00:00,10,0021501091,3,Final,20160326/PHIPOR,1610612757,1610612755,2015,4,     ,,Q4       - ,1
0,2016-03-25T00:00:00,1,0021501073,3,Final,20160325/MINWAS,1610612764,1610612750,2015,6,     ,,Q6       - ,1
1,2016-03-25T00:00:00,2,0021501074,3,Final,20160325/CHADET,1610612765,1610612766,2015,4,     ,NBA TV,Q4       - NBA TV,1
2,2016-03-25T00:00:00,3,0021501075,3,Final,20160325/ORLMIA,1610612748,1610612753,2015,4,     ,,Q4       - ,1
3,2016-03-25T00:00:00,4,0021501076,3,Final,20160325/MILATL,1610612737,1610612749,2015,4,     ,,Q4       - ,1
4,2016-03-25T00:00:00,5,0021501077,3,Final,20160325/TORHOU,1610612745,1610612761,2015,4,     ,,Q4       - ,1
5,2016-03-25T00:00:00,6,0021501078,3,Final,20160325/MEMSAS,1610612759,1610612763,2015,4,     ,,Q4       - ,1
6,2016-03-25T00:00:00,7,0021501079,3,Final,20160325/PHXSAC,1610612758,1610612756,2015,4,     ,,Q4       - ,1
7,2016-03-25T00:00:00,8,0021501080,3,Final,20160325/DALGSW,1610612744,1610612742,2015,4,     ,,Q4       - ,1
8,2016-03-25T00:00:00,9,0021501081,3,Final,20160325/DENLAL,1610612747,1610612743,2015,4,     ,,Q4       - ,1
0,2016-03-24T00:00:00,1,0021501068,3,Final,20160324/NOPIND,1610612754,1610612740,2015,4,     ,NBA TV,Q4       - NBA TV,1
1,2016-03-24T00:00:00,2,0021501069,3,Final,20160324/CLEBKN,1610612751,1610612739,2015,4,     ,,Q4       - ,1
2,2016-03-24T00:00:00,3,0021501070,3,Final,20160324/CHINYK,1610612752,1610612741,2015,4,     ,,Q4       - ,1
3,2016-03-24T00:00:00,4,0021501071,3,Final,20160324/UTAOKC,1610612760,1610612762,2015,4,     ,,Q4       - ,1
4,2016-03-24T00:00:00,5,0021501072,3,Final,20160324/PORLAC,1610612746,1610612757,2015,4,     ,,Q4       - ,1
0,2016-03-23T00:00:00,1,0021501056,3,Final,20160323/ATLWAS,1610612764,1610612737,2015,4,     ,,Q4       - ,1
1,2016-03-23T00:00:00,2,0021501059,3,Final,20160323/MILCLE,1610612739,1610612749,2015,4,     ,,Q4       - ,1
2,2016-03-23T00:00:00,3,0021501057,3,Final,20160323/TORBOS,1610612738,1610612761,2015,4,     ,,Q4       - ,1
3,2016-03-23T00:00:00,4,0021501058,3,Final,20160323/ORLDET,1610612765,1610612753,2015,4,     ,,Q4       - ,1
4,2016-03-23T00:00:00,5,0021501060,3,Final,20160323/NYKCHI,1610612741,1610612752,2015,4,     ,ESPN,Q4       - ESPN,1
5,2016-03-23T00:00:00,6,0021501061,3,Final,20160323/UTAHOU,1610612745,1610612762,2015,4,     ,,Q4       - ,1
6,2016-03-23T00:00:00,7,0021501062,3,Final,20160323/SACMIN,1610612750,1610612758,2015,4,     ,,Q4       - ,1
7,2016-03-23T00:00:00,8,0021501063,3,Final,20160323/MIASAS,1610612759,1610612748,2015,4,     ,,Q4       - ,1
8,2016-03-23T00:00:00,9,0021501064,3,Final,20160323/PHIDEN,1610612743,1610612755,2015,4,     ,,Q4       - ,1
9,2016-03-23T00:00:00,10,0021501065,3,Final,20160323/LALPHX,1610612756,1610612747,2015,4,     ,,Q4       - ,1
10,2016-03-23T00:00:00,11,0021501067,3,Final,20160323/DALPOR,1610612757,1610612742,2015,4,     ,,Q4       - ,1
11,2016-03-23T00:00:00,12,0021501066,3,Final,20160323/LACGSW,1610612744,1610612746,2015,4,     ,ESPN,Q4       - ESPN,1
0,2016-03-22T00:00:00,1,0021501052,3,Final,20160322/CHABKN,1610612751,1610612766,2015,4,     ,,Q4       - ,1
1,2016-03-22T00:00:00,2,0021501053,3,Final,20160322/MIANOP,1610612740,1610612748,2015,4,     ,,Q4       - ,1
2,2016-03-22T00:00:00,3,0021501054,3,Final,20160322/HOUOKC,1610612760,1610612745,2015,4,     ,TNT,Q4       - TNT,1
3,2016-03-22T00:00:00,4,0021501055,3,Final,20160322/MEMLAL,1610612747,1610612763,2015,4,     ,TNT,Q4       - TNT,1
0,2016-03-21T00:00:00,1,0021501043,3,Final,20160321/SASCHA,1610612766,1610612759,2015,4,     ,NBA TV,Q4       - NBA TV,1
1,2016-03-21T00:00:00,2,0021501044,3,Final,20160321/DENCLE,1610612739,1610612743,2015,4,     ,,Q4       - ,1
2,2016-03-21T00:00:00,3,0021501045,3,Final,20160321/PHIIND,1610612754,1610612755,2015,4,     ,,Q4       - ,1
3,2016-03-21T00:00:00,4,0021501046,3,Final,20160321/ORLBOS,1610612738,1610612753,2015,4,     ,,Q4       - ,1
4,2016-03-21T00:00:00,5,0021501047,3,Final,20160321/MILDET,1610612765,1610612749,2015,4,     ,,Q4       - ,1
5,2016-03-21T00:00:00,6,0021501048,3,Final,20160321/WASATL,1610612737,1610612764,2015,4,     ,,Q4       - ,1
6,2016-03-21T00:00:00,7,0021501049,3,Final,20160321/SACCHI,1610612741,1610612758,2015,4,     ,,Q4       - ,1
7,2016-03-21T00:00:00,8,0021501050,3,Final,20160321/GSWMIN,1610612750,1610612744,2015,4,     ,,Q4       - ,1
8,2016-03-21T00:00:00,9,0021501051,3,Final,20160321/MEMPHX,1610612756,1610612763,2015,4,     ,NBA TV,Q4       - NBA TV,1
0,2016-03-20T00:00:00,1,0021501037,3,Final,20160320/PORDAL,1610612742,1610612757,2015,5,     ,,Q5       - ,1
1,2016-03-20T00:00:00,2,0021501038,3,Final,20160320/ORLTOR,1610612761,1610612753,2015,4,     ,,Q4       - ,1
2,2016-03-20T00:00:00,3,0021501039,3,Final,20160320/BOSPHI,1610612755,1610612738,2015,4,     ,,Q4       - ,1
3,2016-03-20T00:00:00,4,0021501040,3,Final,20160320/LACNOP,1610612740,1610612746,2015,4,     ,,Q4       - ,1
4,2016-03-20T00:00:00,5,0021501041,3,Final,20160320/UTAMIL,1610612749,1610612762,2015,4,     ,,Q4       - ,1
5,2016-03-20T00:00:00,6,0021501042,3,Final,20160320/SACNYK,1610612752,1610612758,2015,4,     ,NBA TV,Q4       - NBA TV,1
0,2016-03-19T00:00:00,1,0021501028,3,Final,20160319/DENCHA,1610612766,1610612743,2015,4,     ,,Q4       - ,1
