,GAME_ID_HOME_A0,TEAM_NAME_HOME_A0,FGM_HOME_A0,FGA_HOME_A0,FG_PCT_HOME_A0,FG3M_HOME_A0,FG3A_HOME_A0,FG3_PCT_HOME_A0,FTM_HOME_A0,FTA_HOME_A0,FT_PCT_HOME_A0,OREB_HOME_A0,DREB_HOME_A0,REB_HOME_A0,AST_HOME_A0,STL_HOME_A0,BLK_HOME_A0,TO_HOME_A0,PF_HOME_A0,PTS_HOME_A0,PLUS_MINUS_HOME_A0,GAME_DATE_EST_HOME_A0,WIN_HOME_A0,GAME_ID_AWAY_A0,TEAM_NAME_AWAY_A0,FGM_AWAY_A0,FGA_AWAY_A0,FG_PCT_AWAY_A0,FG3M_AWAY_A0,FG3A_AWAY_A0,FG3_PCT_AWAY_A0,FTM_AWAY_A0,FTA_AWAY_A0,FT_PCT_AWAY_A0,OREB_AWAY_A0,DREB_AWAY_A0,REB_AWAY_A0,AST_AWAY_A0,STL_AWAY_A0,BLK_AWAY_A0,TO_AWAY_A0,PF_AWAY_A0,PTS_AWAY_A0,PLUS_MINUS_AWAY_A0,GAME_DATE_EST_AWAY_A0,WIN_AWAY_A0,MIN_A0,CURRENT_GAME_ID,GAME_ID_HOME_B0,TEAM_NAME_HOME_B0,FGM_HOME_B0,FGA_HOME_B0,FG_PCT_HOME_B0,FG3M_HOME_B0,FG3A_HOME_B0,FG3_PCT_HOME_B0,FTM_HOME_B0,FTA_HOME_B0,FT_PCT_HOME_B0,OREB_HOME_B0,DREB_HOME_B0,REB_HOME_B0,AST_HOME_B0,STL_HOME_B0,BLK_HOME_B0,TO_HOME_B0,PF_HOME_B0,PTS_HOME_B0,PLUS_MINUS_HOME_B0,GAME_DATE_EST_HOME_B0,WIN_HOME_B0,GAME_ID_AWAY_B0,TEAM_NAME_AWAY_B0,FGM_AWAY_B0,FGA_AWAY_B0,FG_PCT_AWAY_B0,FG3M_AWAY_B0,FG3A_AWAY_B0,FG3_PCT_AWAY_B0,FTM_AWAY_B0,FTA_AWAY_B0,FT_PCT_AWAY_B0,OREB_AWAY_B0,DREB_AWAY_B0,REB_AWAY_B0,AST_AWAY_B0,STL_AWAY_B0,BLK_AWAY_B0,TO_AWAY_B0,PF_AWAY_B0,PTS_AWAY_B0,PLUS_MINUS_AWAY_B0,GAME_DATE_EST_AWAY_B0,WIN_AWAY_B0,MIN_B0
0,21601123,Lakers,40,84,0.47600000000000003,9,27,0.33299999999999996,15,16,0.938,14,28,42,20,4,5,16,22,104,-15.0,2017-03-30 00:00:00,0,21601123,Timberwolves,43,89,0.483,10,21,0.47600000000000003,23,30,0.767,14,26,40,30,9,5,10,20,119,15.0,2017-03-30 00:00:00,1,240.0,21601178,21601096,Lakers,33,84,0.39299999999999996,5,21,0.23800000000000002,10,17,0.588,1,41,42,19,6,3,10,17,81,-16.0,2017-03-26 00:00:00,0,21601096,Trail Blazers,36,89,0.40399999999999997,12,28,0.429,13,18,0.722,12,49,61,24,8,4,13,16,97,16.0,2017-03-26 00:00:00,1,240.0
0,21601154,Nets,48,75,0.64,16,31,0.516,29,33,0.879,1,35,36,36,9,5,17,18,141,23.0,2017-04-04 00:00:00,1,21601154,76ers,43,97,0.44299999999999995,12,38,0.316,20,27,0.741,14,22,36,32,7,4,11,22,118,-23.0,2017-04-04 00:00:00,0,240.0,21601174,21601045,Magic,35,94,0.37200000000000005,4,23,0.174,38,46,0.826,14,41,55,19,10,4,18,22,112,3.0,2017-03-20 00:00:00,1,21601045,76ers,39,102,0.382,9,34,0.265,22,24,0.917,13,40,53,26,15,7,16,34,109,-3.0,2017-03-20 00:00:00,0,265.0
0,21601138,Hawks,40,90,0.444,11,28,0.39299999999999996,13,17,0.765,11,34,45,25,4,1,13,16,104,-2.0,2017-04-01 00:00:00,0,21601138,Bulls,40,85,0.47100000000000003,12,30,0.4,14,14,1.0,6,34,40,25,6,4,12,17,106,2.0,2017-04-01 00:00:00,1,240.0,21601173,21601111,Hawks,34,80,0.425,9,18,0.5,22,26,0.846,15,32,47,19,7,3,17,15,99,7.0,2017-03-29 00:00:00,1,21601111,76ers,36,87,0.414,11,39,0.282,9,11,0.818,13,27,40,30,7,3,14,19,92,-7.0,2017-03-29 00:00:00,0,240.0
0,21601163,Mavericks,32,80,0.4,12,43,0.27899999999999997,11,14,0.7859999999999999,8,31,39,21,9,9,16,13,87,-11.0,2017-04-04 00:00:00,0,21601163,Kings,36,81,0.444,12,22,0.545,14,17,0.8240000000000001,11,40,51,17,11,2,18,10,98,11.0,2017-04-04 00:00:00,1,240.0,21601172,21601089,Clippers,32,78,0.41,10,29,0.345,23,28,0.821,6,39,45,20,7,2,9,14,97,-1.0,2017-03-26 00:00:00,0,21601089,Kings,38,84,0.452,13,28,0.46399999999999997,9,13,0.6920000000000001,6,40,46,23,5,4,12,25,98,1.0,2017-03-26 00:00:00,1,240.0
0,21601143,Lakers,40,85,0.47100000000000003,7,19,0.368,21,27,0.778,17,34,51,14,11,2,13,12,108,5.0,2017-04-02 00:00:00,1,21601143,Grizzlies,40,80,0.5,13,30,0.433,10,14,0.7140000000000001,5,28,33,29,8,5,14,19,103,-5.0,2017-04-02 00:00:00,0,240.0,21601170,21601161,Grizzlies,35,89,0.39299999999999996,8,25,0.32,11,18,0.611,12,38,50,26,9,2,15,20,89,-6.0,2017-04-04 00:00:00,0,21601161,Spurs,35,80,0.43799999999999994,11,21,0.524,14,18,0.778,8,38,46,22,8,6,15,20,95,6.0,2017-04-04 00:00:00,1,265.0
0,21601107,Pistons,36,85,0.424,8,27,0.29600000000000004,16,21,0.762,16,35,51,20,7,5,12,23,96,-1.0,2017-03-28 00:00:00,0,21601107,Heat,36,79,0.456,5,21,0.23800000000000002,20,28,0.7140000000000001,11,33,44,18,5,4,12,18,97,1.0,2017-03-28 00:00:00,1,240.0,21601166,21601068,Heat,32,82,0.39,6,23,0.261,14,23,0.609,10,26,36,20,8,11,16,23,84,-17.0,2017-03-23 00:00:00,0,21601068,Raptors,35,79,0.44299999999999995,6,23,0.261,25,32,0.7809999999999999,11,40,51,10,9,3,17,21,101,17.0,2017-03-23 00:00:00,1,240.0
0,21601158,Nuggets,53,99,0.535,13,30,0.433,15,21,0.7140000000000001,15,35,50,31,3,2,10,20,134,3.0,2017-04-04 00:00:00,1,21601158,Pelicans,51,100,0.51,14,32,0.43799999999999994,15,17,0.882,10,25,35,30,5,8,7,16,131,-3.0,2017-04-04 00:00:00,0,240.0,21601168,21601079,Rockets,44,93,0.473,14,39,0.359,15,20,0.75,15,44,59,29,5,3,18,19,117,10.0,2017-03-24 00:00:00,1,21601079,Pelicans,41,91,0.451,14,38,0.368,11,14,0.7859999999999999,6,30,36,28,9,7,10,15,107,-10.0,2017-03-24 00:00:00,0,240.0
0,21601129,Celtics,38,84,0.452,12,33,0.364,29,34,0.853,5,40,45,27,6,5,11,18,117,1.0,2017-03-31 00:00:00,1,21601129,Magic,40,98,0.408,12,30,0.4,24,25,0.96,11,37,48,28,9,4,9,21,116,-1.0,2017-03-31 00:00:00,0,240.0,21601169,21601156,Cavaliers,44,82,0.537,18,36,0.5,16,21,0.762,5,37,42,30,9,3,12,18,122,20.0,2017-04-04 00:00:00,1,21601156,Magic,33,86,0.384,11,33,0.33299999999999996,25,26,0.9620000000000001,11,32,43,23,8,3,14,21,102,-20.0,2017-04-04 00:00:00,0,240.0
0,21601127,Hornets,40,86,0.465,17,36,0.47200000000000003,25,30,0.833,10,33,43,26,10,11,6,17,122,8.0,2017-03-31 00:00:00,1,21601127,Nuggets,45,90,0.5,16,33,0.485,8,11,0.727,10,39,49,32,4,1,13,19,114,-8.0,2017-03-31 00:00:00,0,240.0,21601165,21601149,Nuggets,44,87,0.506,5,20,0.25,23,27,0.852,6,34,40,25,9,6,8,14,116,3.0,2017-04-02 00:00:00,1,21601149,Heat,42,87,0.483,13,27,0.48100000000000004,16,21,0.762,7,34,41,26,3,9,10,22,113,-3.0,2017-04-02 00:00:00,0,240.0
0,21601161,Grizzlies,35,89,0.39299999999999996,8,25,0.32,11,18,0.611,12,38,50,26,9,2,15,20,89,-6.0,2017-04-04 00:00:00,0,21601161,Spurs,35,80,0.43799999999999994,11,21,0.524,14,18,0.778,8,38,46,22,8,6,15,20,95,6.0,2017-04-04 00:00:00,1,265.0,21601167,21601135,Thunder,33,81,0.40700000000000003,6,21,0.28600000000000003,23,27,0.852,13,33,46,21,7,3,18,21,95,-5.0,2017-03-31 00:00:00,0,21601135,Spurs,37,85,0.435,9,27,0.33299999999999996,17,27,0.63,13,28,41,23,8,11,13,23,100,5.0,2017-03-31 00:00:00,1,240.0
0,21601136,Warriors,43,95,0.45299999999999996,11,32,0.344,10,14,0.7140000000000001,13,30,43,27,10,14,10,20,107,9.0,2017-03-31 00:00:00,1,21601136,Rockets,34,91,0.374,12,37,0.324,18,23,0.7829999999999999,18,30,48,20,6,3,13,12,98,-9.0,2017-03-31 00:00:00,0,240.0,21601171,21601153,Rockets,47,100,0.47,14,38,0.368,15,23,0.652,13,33,46,23,8,4,15,23,123,7.0,2017-04-02 00:00:00,1,21601153,Suns,42,100,0.42,8,34,0.235,24,29,0.828,22,39,61,24,8,11,23,24,116,-7.0,2017-04-02 00:00:00,0,240.0
0,21601094,Warriors,39,71,0.5489999999999999,17,31,0.5479999999999999,11,15,0.733,7,30,37,30,9,4,18,15,106,12.0,2017-03-26 00:00:00,1,21601094,Grizzlies,38,85,0.447,8,29,0.276,10,15,0.667,13,24,37,21,11,0,13,13,94,-12.0,2017-03-26 00:00:00,0,240.0,21601161,21601118,Warriors,43,85,0.506,13,26,0.5,11,11,1.0,10,25,35,31,7,7,15,22,110,12.0,2017-03-29 00:00:00,1,21601118,Spurs,34,83,0.41,9,24,0.375,21,26,0.8079999999999999,16,26,42,20,9,9,15,12,98,-12.0,2017-03-29 00:00:00,0,240.0
0,21601092,Pacers,38,89,0.42700000000000005,7,17,0.41200000000000003,24,29,0.828,12,39,51,16,9,4,9,13,107,13.0,2017-03-26 00:00:00,1,21601092,76ers,35,88,0.39799999999999996,14,41,0.341,10,14,0.7140000000000001,8,40,48,19,7,5,14,23,94,-13.0,2017-03-26 00:00:00,0,240.0,21601157,21601147,76ers,36,80,0.45,11,36,0.306,22,25,0.88,13,24,37,25,8,5,19,20,105,-8.0,2017-04-02 00:00:00,0,21601147,Raptors,46,85,0.541,6,19,0.316,15,19,0.789,10,27,37,25,12,9,15,19,113,8.0,2017-04-02 00:00:00,1,240.0
0,21601073,Hornets,38,90,0.42200000000000004,10,38,0.263,19,24,0.792,14,28,42,18,6,4,9,17,105,-7.0,2017-03-24 00:00:00,0,21601073,Cavaliers,41,74,0.5539999999999999,9,25,0.36,21,24,0.875,3,35,38,26,6,5,12,22,112,7.0,2017-03-24 00:00:00,1,240.0,21601155,21601083,Cavaliers,41,83,0.494,12,33,0.364,21,27,0.778,11,21,32,24,6,6,13,18,115,-12.0,2017-03-25 00:00:00,0,21601083,Wizards,49,82,0.598,8,18,0.444,21,26,0.8079999999999999,11,29,40,24,10,4,11,23,127,12.0,2017-03-25 00:00:00,1,240.0
0,21601061,Bulls,47,80,0.588,11,23,0.478,12,19,0.632,7,29,36,36,12,2,11,20,117,22.0,2017-03-22 00:00:00,1,21601061,Pistons,39,88,0.44299999999999995,7,20,0.35,10,17,0.588,16,28,44,18,6,1,15,17,95,-22.0,2017-03-22 00:00:00,0,240.0,21601160,21601098,Pistons,36,84,0.429,9,23,0.391,14,21,0.667,12,30,42,18,4,3,18,16,95,-14.0,2017-03-27 00:00:00,0,21601098,Knicks,45,84,0.536,7,21,0.33299999999999996,12,13,0.9229999999999999,4,33,37,26,13,5,12,16,109,14.0,2017-03-27 00:00:00,1,240.0
0,21601128,Cavaliers,50,95,0.526,13,29,0.44799999999999995,9,16,0.563,13,36,49,30,8,4,8,16,122,17.0,2017-03-31 00:00:00,1,21601128,76ers,40,82,0.488,11,33,0.33299999999999996,14,19,0.737,7,35,42,26,7,2,17,21,105,-17.0,2017-03-31 00:00:00,0,240.0,21601156,21601045,Magic,35,94,0.37200000000000005,4,23,0.174,38,46,0.826,14,41,55,19,10,4,18,22,112,3.0,2017-03-20 00:00:00,1,21601045,76ers,39,102,0.382,9,34,0.265,22,24,0.917,13,40,53,26,15,7,16,34,109,-3.0,2017-03-20 00:00:00,0,265.0
0,21601081,Warriors,44,89,0.494,10,31,0.32299999999999995,16,18,0.889,13,31,44,37,14,8,12,15,114,14.0,2017-03-24 00:00:00,1,21601081,Kings,40,83,0.48200000000000004,10,21,0.47600000000000003,10,13,0.769,6,31,37,27,7,4,19,16,100,-14.0,2017-03-24 00:00:00,0,240.0,21601162,21601140,Timberwolves,39,87,0.44799999999999995,9,27,0.33299999999999996,30,38,0.789,10,31,41,27,8,4,10,23,117,-6.0,2017-04-01 00:00:00,0,21601140,Kings,44,78,0.564,11,19,0.579,24,33,0.727,7,33,40,27,5,4,17,27,123,6.0,2017-04-01 00:00:00,1,240.0
0,21601149,Nuggets,44,87,0.506,5,20,0.25,23,27,0.852,6,34,40,25,9,6,8,14,116,3.0,2017-04-02 00:00:00,1,21601149,Heat,42,87,0.483,13,27,0.48100000000000004,16,21,0.762,7,34,41,26,3,9,10,22,113,-3.0,2017-04-02 00:00:00,0,240.0,21601158,21601007,Heat,44,87,0.506,16,35,0.457,16,19,0.8420000000000001,12,33,45,23,9,3,15,22,120,8.0,2017-03-15 00:00:00,1,21601007,Pelicans,42,88,0.47700000000000004,9,22,0.409,19,28,0.679,8,30,38,21,9,5,13,13,112,-8.0,2017-03-15 00:00:00,0,240.0
0,21601103,Hornets,39,80,0.48700000000000004,7,28,0.25,23,29,0.7929999999999999,5,26,31,25,7,1,2,12,108,-10.0,2017-03-28 00:00:00,0,21601103,Bucks,46,74,0.622,14,30,0.467,12,17,0.706,3,39,42,31,1,3,14,26,118,10.0,2017-03-28 00:00:00,1,240.0,21601159,21601142,Hornets,37,77,0.48100000000000004,11,30,0.36700000000000005,28,32,0.875,3,34,37,20,18,5,16,13,113,12.0,2017-04-02 00:00:00,1,21601142,Thunder,39,84,0.46399999999999997,12,31,0.387,11,12,0.917,7,35,42,19,10,5,24,20,101,-12.0,2017-04-02 00:00:00,0,240.0
0,21601148,Hawks,30,80,0.375,7,24,0.292,15,23,0.652,8,36,44,19,9,4,19,19,82,-9.0,2017-04-02 00:00:00,0,21601148,Nets,32,82,0.39,10,33,0.303,17,20,0.85,8,43,51,21,11,6,19,22,91,9.0,2017-04-02 00:00:00,1,240.0,21601154,21601111,Hawks,34,80,0.425,9,18,0.5,22,26,0.846,15,32,47,19,7,3,17,15,99,7.0,2017-03-29 00:00:00,1,21601111,76ers,36,87,0.414,11,39,0.282,9,11,0.818,13,27,40,30,7,3,14,19,92,-7.0,2017-03-29 00:00:00,0,240.0
0,21601011,Trail Blazers,38,80,0.475,9,22,0.409,25,28,0.893,8,31,39,21,10,1,11,16,110,4.0,2017-03-15 00:00:00,1,21601011,Spurs,42,88,0.47700000000000004,11,26,0.423,11,15,0.733,10,31,41,28,7,5,14,20,106,-4.0,2017-03-15 00:00:00,0,240.0,21601164,21601151,Spurs,40,77,0.519,10,19,0.526,19,22,0.8640000000000001,8,34,42,26,7,6,13,17,109,6.0,2017-04-02 00:00:00,1,21601151,Jazz,43,89,0.483,9,24,0.375,8,13,0.615,12,24,36,24,6,8,10,18,103,-6.0,2017-04-02 00:00:00,0,240.0
0,21601117,Mavericks,44,91,0.484,14,27,0.519,16,17,0.941,8,30,38,25,3,4,5,21,118,-3.0,2017-03-29 00:00:00,0,21601117,Pelicans,42,84,0.5,12,30,0.4,25,33,0.758,11,33,44,26,5,5,6,18,121,3.0,2017-03-29 00:00:00,1,240.0,21601163,21601132,Pelicans,46,95,0.484,10,33,0.303,15,19,0.789,10,35,45,28,16,12,12,13,117,28.0,2017-03-31 00:00:00,1,21601132,Kings,35,90,0.389,6,20,0.3,13,17,0.765,14,38,52,18,7,6,20,17,89,-28.0,2017-03-31 00:00:00,0,240.0
0,21601123,Lakers,40,84,0.47600000000000003,9,27,0.33299999999999996,15,16,0.938,14,28,42,20,4,5,16,22,104,-15.0,2017-03-30 00:00:00,0,21601123,Timberwolves,43,89,0.483,10,21,0.47600000000000003,23,30,0.767,14,26,40,30,9,5,10,20,119,15.0,2017-03-30 00:00:00,1,240.0,21600940,21601096,Lakers,33,84,0.39299999999999996,5,21,0.23800000000000002,10,17,0.588,1,41,42,19,6,3,10,17,81,-16.0,2017-03-26 00:00:00,0,21601096,Trail Blazers,36,89,0.40399999999999997,12,28,0.429,13,18,0.722,12,49,61,24,8,4,13,16,97,16.0,2017-03-26 00:00:00,1,240.0
0,21601137,Clippers,38,69,0.551,11,25,0.44,28,34,0.8240000000000001,4,35,39,24,8,5,17,19,115,11.0,2017-04-01 00:00:00,1,21601137,Lakers,39,90,0.433,6,23,0.261,20,30,0.667,15,26,41,26,12,2,11,27,104,-11.0,2017-04-01 00:00:00,0,240.0,21601143,21600961,Clippers,40,78,0.513,11,30,0.36700000000000005,23,28,0.821,7,40,47,24,2,4,14,18,114,16.0,2017-03-09 00:00:00,1,21600961,Grizzlies,37,83,0.446,7,20,0.35,17,22,0.773,6,28,34,26,6,2,9,22,98,-16.0,2017-03-09 00:00:00,0,240.0
0,21601042,Kings,41,83,0.494,7,10,0.7,13,17,0.765,9,31,40,29,4,4,11,20,102,-16.0,2017-03-19 00:00:00,0,21601042,Spurs,43,87,0.494,11,28,0.39299999999999996,21,27,0.778,15,30,45,31,9,3,6,20,118,16.0,2017-03-19 00:00:00,1,240.0,21601151,21601120,Kings,34,75,0.45299999999999996,2,15,0.133,12,18,0.667,2,30,32,14,7,1,13,17,82,-30.0,2017-03-29 00:00:00,0,21601120,Jazz,42,79,0.532,13,31,0.419,15,19,0.789,7,36,43,22,10,3,11,18,112,30.0,2017-03-29 00:00:00,1,240.0
0,21601093,Celtics,41,77,0.532,8,24,0.33299999999999996,22,25,0.88,8,27,35,32,8,3,16,19,112,4.0,2017-03-26 00:00:00,1,21601093,Heat,41,91,0.451,7,29,0.24100000000000002,19,24,0.792,16,24,40,19,9,5,15,22,108,-4.0,2017-03-26 00:00:00,0,240.0,21601145,21601133,Heat,34,83,0.41,8,33,0.242,18,25,0.72,11,30,41,17,5,4,13,17,94,-4.0,2017-03-31 00:00:00,0,21601133,Knicks,38,80,0.475,6,16,0.375,16,17,0.941,8,31,39,25,9,5,14,18,98,4.0,2017-03-31 00:00:00,1,240.0
0,21601128,Cavaliers,50,95,0.526,13,29,0.44799999999999995,9,16,0.563,13,36,49,30,8,4,8,16,122,17.0,2017-03-31 00:00:00,1,21601128,76ers,40,82,0.488,11,33,0.33299999999999996,14,19,0.737,7,35,42,26,7,2,17,21,105,-17.0,2017-03-31 00:00:00,0,240.0,21601150,21601092,Pacers,38,89,0.42700000000000005,7,17,0.41200000000000003,24,29,0.828,12,39,51,16,9,4,9,13,107,13.0,2017-03-26 00:00:00,1,21601092,76ers,35,88,0.39799999999999996,14,41,0.341,10,14,0.7140000000000001,8,40,48,19,7,5,14,23,94,-13.0,2017-03-26 00:00:00,0,240.0
0,21601109,Nuggets,44,94,0.46799999999999997,9,30,0.3,16,20,0.8,12,35,47,23,3,6,12,24,113,-9.0,2017-03-28 00:00:00,0,21601109,Trail Blazers,45,91,0.495,8,27,0.29600000000000004,24,33,0.727,15,32,47,15,8,5,9,18,122,9.0,2017-03-28 00:00:00,1,240.0,21601149,21601041,Heat,41,88,0.466,9,30,0.3,13,20,0.65,13,26,39,18,8,8,9,22,104,-11.0,2017-03-19 00:00:00,0,21601041,Trail Blazers,42,83,0.506,13,26,0.5,18,24,0.75,13,30,43,13,4,6,11,20,115,11.0,2017-03-19 00:00:00,1,240.0
0,21601092,Pacers,38,89,0.42700000000000005,7,17,0.41200000000000003,24,29,0.828,12,39,51,16,9,4,9,13,107,13.0,2017-03-26 00:00:00,1,21601092,76ers,35,88,0.39799999999999996,14,41,0.341,10,14,0.7140000000000001,8,40,48,19,7,5,14,23,94,-13.0,2017-03-26 00:00:00,0,240.0,21601147,21601126,Pacers,36,87,0.414,11,26,0.423,17,21,0.81,12,30,42,19,7,4,13,21,100,-11.0,2017-03-31 00:00:00,0,21601126,Raptors,37,82,0.451,14,27,0.519,23,35,0.657,16,37,53,23,7,5,14,23,111,11.0,2017-03-31 00:00:00,1,240.0
0,21601055,Mavericks,33,92,0.359,11,34,0.324,10,12,0.833,13,26,39,24,8,2,11,14,87,-25.0,2017-03-21 00:00:00,0,21601055,Warriors,43,78,0.551,13,30,0.433,13,16,0.813,4,42,46,34,10,2,16,20,112,25.0,2017-03-21 00:00:00,1,240.0,21601152,21601004,Mavericks,40,79,0.506,14,32,0.43799999999999994,18,25,0.72,5,35,40,24,5,1,10,22,112,5.0,2017-03-15 00:00:00,1,21601004,Wizards,40,82,0.488,12,30,0.4,15,21,0.7140000000000001,5,37,42,30,4,1,12,23,107,-5.0,2017-03-15 00:00:00,0,240.0
0,21601131,Mavericks,29,76,0.382,12,34,0.353,20,25,0.8,6,32,38,15,7,4,8,21,90,-9.0,2017-03-31 00:00:00,0,21601131,Grizzlies,35,75,0.467,11,27,0.40700000000000003,18,20,0.9,8,39,47,23,4,4,13,22,99,9.0,2017-03-31 00:00:00,1,240.0,21601144,21600993,Grizzlies,41,79,0.519,14,27,0.519,17,23,0.7390000000000001,11,26,37,30,11,0,12,20,113,20.0,2017-03-13 00:00:00,1,21600993,Bucks,31,67,0.46299999999999997,14,26,0.5379999999999999,17,20,0.85,8,24,32,21,6,5,16,21,93,-20.0,2017-03-13 00:00:00,0,240.0
0,21601032,Bulls,38,80,0.475,7,19,0.368,12,14,0.857,7,32,39,24,7,9,10,18,95,9.0,2017-03-18 00:00:00,1,21601032,Jazz,31,81,0.38299999999999995,7,25,0.28,17,25,0.68,17,32,49,15,6,8,14,12,86,-9.0,2017-03-18 00:00:00,0,240.0,21601146,21601102,Pelicans,37,80,0.46299999999999997,10,25,0.4,16,24,0.667,5,32,37,17,7,7,9,17,100,-8.0,2017-03-27 00:00:00,0,21601102,Jazz,41,85,0.48200000000000004,15,27,0.556,11,18,0.611,11,38,49,27,6,7,10,22,108,8.0,2017-03-27 00:00:00,1,240.0
0,21601059,Hornets,42,90,0.467,9,27,0.33299999999999996,16,18,0.889,12,31,43,24,9,3,10,12,109,7.0,2017-03-22 00:00:00,1,21601059,Magic,40,88,0.455,14,40,0.35,8,10,0.8,13,30,43,26,5,3,14,19,102,-7.0,2017-03-22 00:00:00,0,240.0,21601142,21601112,Thunder,43,102,0.42200000000000004,10,33,0.303,18,28,0.643,11,46,57,18,11,7,11,20,114,8.0,2017-03-29 00:00:00,1,21601112,Magic,39,97,0.402,9,30,0.3,19,27,0.7040000000000001,11,42,53,24,9,8,14,22,106,-8.0,2017-03-29 00:00:00,0,265.0
0,21601111,Hawks,34,80,0.425,9,18,0.5,22,26,0.846,15,32,47,19,7,3,17,15,99,7.0,2017-03-29 00:00:00,1,21601111,76ers,36,87,0.414,11,39,0.282,9,11,0.818,13,27,40,30,7,3,14,19,92,-7.0,2017-03-29 00:00:00,0,240.0,21601148,21601105,Nets,38,94,0.40399999999999997,9,32,0.281,16,24,0.667,13,37,50,22,11,5,13,19,101,-5.0,2017-03-28 00:00:00,0,21601105,76ers,39,91,0.429,10,33,0.303,18,21,0.857,12,41,53,21,7,9,16,23,106,5.0,2017-03-28 00:00:00,1,240.0
0,21601125,Rockets,40,91,0.44,8,34,0.235,19,23,0.826,13,29,42,18,9,3,18,20,107,-10.0,2017-03-30 00:00:00,0,21601125,Trail Blazers,43,90,0.478,13,33,0.39399999999999996,18,22,0.818,11,30,41,24,12,8,12,16,117,10.0,2017-03-30 00:00:00,1,240.0,21601153,21601141,Suns,44,84,0.524,3,10,0.3,26,32,0.813,13,30,43,17,8,6,17,26,117,-13.0,2017-04-01 00:00:00,0,21601141,Trail Blazers,43,92,0.467,15,37,0.405,29,31,0.935,11,30,41,21,12,3,12,23,130,13.0,2017-04-01 00:00:00,1,240.0
0,21601119,Clippers,47,83,0.5660000000000001,12,30,0.4,27,37,0.73,8,33,41,27,6,4,10,22,133,9.0,2017-03-29 00:00:00,1,21601119,Wizards,46,93,0.495,13,34,0.382,19,29,0.655,14,29,43,22,7,0,10,31,124,-9.0,2017-03-29 00:00:00,0,240.0,21601137,21601110,Lakers,43,85,0.506,8,22,0.364,14,16,0.875,11,32,43,21,6,9,18,19,108,-11.0,2017-03-28 00:00:00,0,21601110,Wizards,48,94,0.511,6,23,0.261,17,25,0.68,13,28,41,24,12,3,12,20,119,11.0,2017-03-28 00:00:00,1,240.0
