CURRENT_GAME_ID,GAME_DATE_EST,TEAM_NAME_AWAY,TEAM_NAME_HOME,WIN_HOME,NET_RTG_HOME,NET_RTG_AWAY,WIN_PERCENTAGE_A,WIN_PERCENTAGE_B,DAYS_SINCE_LAST_GAME_A,DAYS_SINCE_LAST_GAME_B
21601149,2017-04-02,Nuggets,Heat,0,-0.11066577817167564,-0.12630206060706545,0.10222777188140408,0.03128242847922391,-0.009787861713393261,-0.009424387414818039
21601147,2017-04-02,76ers,Raptors,1,0.1642057073482864,-0.08160876387876807,0.16889443854807074,-0.1687175715207761,-0.009787861713393261,-0.009424387414818039
21601152,2017-04-02,Wizards,Warriors,1,0.2508633925482883,-0.0009430031880489445,0.30222777188140415,0.09794909514589056,-0.009787861713393261,-0.009424387414818039
21601144,2017-04-02,Mavericks,Bucks,0,-0.07789270377652414,-0.07964394643254619,0.30222777188140415,-0.03538423818744274,-0.009787861713393261,-0.009424387414818039
21601146,2017-04-02,Bulls,Pelicans,0,-0.026380017036315224,0.10409148314943928,0.10222777188140408,-0.10205090485410939,-0.009787861713393261,-0.014474892465323089
21601142,2017-04-02,Hornets,Thunder,0,0.0423556378081865,0.07062466017980952,0.03556110521473743,0.09794909514589056,-0.009787861713393261,-0.009424387414818039
21601148,2017-04-02,Hawks,Nets,1,-0.036445972958923815,0.03191871809699259,-0.03110556145192922,-0.1687175715207761,-0.014812987341533966,-0.014474892465323089
21601153,2017-04-02,Rockets,Suns,0,-0.10099555165579405,-0.17627898363305167,-0.3644388947852626,0.09794909514589056,-0.014812987341533966,-0.009424387414818039
21601137,2017-04-01,Lakers,Clippers,1,0.10188956723928971,-0.02463043202392176,0.10222777188140408,-0.3687175715207761,-0.009787861713393261,-0.009424387414818039
21601140,2017-04-01,Kings,Timberwolves,0,-0.09265733338786118,-0.27116717654560274,-0.03110556145192922,-0.23538423818744275,-0.009787861713393261,-0.014474892465323089
21601138,2017-04-01,Hawks,Bulls,1,-0.0491691594057497,0.09960240395614284,-0.09777222811859587,-0.1687175715207761,-0.009787861713393261,-0.004373882364312988
21601141,2017-04-01,Suns,Trail Blazers,1,0.22033623934375898,0.06205219950481474,0.30222777188140415,-0.3020509048541094,-0.009787861713393261,-0.009424387414818039
21601139,2017-04-01,Magic,Nets,1,-0.0036120398486341014,0.2362665730399887,-0.09777222811859587,-0.1687175715207761,-0.009787861713393261,-0.014474892465323089
21601128,2017-03-31,76ers,Cavaliers,1,-0.12431045282773329,0.02102517882040881,-0.09777222811859587,-0.10205090485410939,-0.014812987341533966,-0.009424387414818039
