,CURRENT_GAME_ID,DAYS_SINCE_LAST_GAME_A,DAYS_SINCE_LAST_GAME_B
3980,21500854,1.0,3.0
3981,21500849,2.0,2.0
3982,21500851,3.0,2.0
3983,21500841,3.0,2.0
3984,21500844,2.0,2.0
3985,21500842,2.0,4.0
3986,21500840,2.0,2.0
3987,21500843,2.0,4.0
3988,21500839,2.0,1.0
3989,21500835,2.0,1.0
3990,21500838,2.0,1.0
3991,21500836,2.0,2.0
3992,21500833,1.0,1.0
3993,21500834,2.0,1.0
3994,21500837,2.0,1.0
3995,21500823,2.0,2.0
3996,21500831,2.0,2.0
3997,21500830,2.0,2.0
3998,21500829,2.0,2.0
3999,21500832,2.0,2.0
4000,21500825,2.0,2.0
4001,21500824,2.0,3.0
4002,21500828,2.0,2.0
4003,21500827,2.0,2.0
4004,21500826,2.0,2.0
4005,21500822,2.0,1.0
4006,21500821,1.0,1.0
4007,21500819,1.0,1.0
4008,21500820,1.0,1.0
4009,21500818,9.0,1.0
4010,21500806,1.0,9.0
4011,21500808,9.0,10.0
4012,21500809,1.0,9.0
4013,21500816,9.0,9.0
4014,21500815,9.0,9.0
4015,21500813,8.0,9.0
4016,21500810,9.0,9.0
4017,21500811,8.0,9.0
4018,21500812,8.0,9.0
4019,21500805,9.0,10.0
4020,21500807,9.0,10.0
4021,21500814,9.0,9.0
4022,21500817,1.0,9.0
4023,21500804,8.0,8.0
4024,21500654,7.0,8.0
4025,21500803,8.0,8.0
4026,31500001,364.0,364.0
4042,21500801,2.0,2.0
4043,21500802,3.0,1.0
4044,21500789,2.0,2.0
4045,21500797,2.0,2.0
4046,21500794,2.0,2.0
4047,21500795,2.0,2.0
4048,21500796,2.0,2.0
4049,21500792,1.0,2.0
4050,21500800,2.0,1.0
4051,21500798,2.0,1.0
4052,21500790,2.0,1.0
4053,21500791,2.0,2.0
4054,21500793,2.0,2.0
4055,21500799,2.0,1.0
4056,21500785,2.0,3.0
4057,21500784,2.0,3.0
4058,21500787,3.0,3.0
4059,21500788,3.0,3.0
4060,21500786,4.0,2.0
4061,21500776,2.0,2.0
4062,21500782,2.0,2.0
4063,21500780,1.0,3.0
4064,21500779,2.0,4.0
4065,21500775,2.0,1.0
4066,21500774,2.0,2.0
4067,21500781,2.0,2.0
4068,21500777,2.0,1.0
4069,21500778,2.0,1.0
4070,21500783,2.0,2.0
4071,21500770,2.0,2.0
4072,21500772,2.0,2.0
4073,21500773,2.0,2.0
4074,21500771,2.0,2.0
4075,21500767,1.0,2.0
4076,21500762,1.0,2.0
4077,21500766,3.0,1.0
4078,21500763,1.0,2.0
4079,21500760,2.0,2.0
4080,21500769,3.0,3.0
4081,21500761,1.0,1.0
4082,21500765,1.0,1.0
4083,21500764,1.0,1.0
4084,21500768,2.0,1.0
4085,21500753,2.0,2.0
4086,21500750,2.0,2.0
4087,21500756,1.0,4.0
4088,21500755,2.0,2.0
4089,21500759,2.0,2.0
4090,21500751,2.0,2.0
4091,21500757,2.0,2.0
4092,21500752,2.0,2.0
4093,21500754,2.0,2.0
4094,21500758,2.0,3.0
4095,21500746,1.0,2.0
4096,21500748,2.0,2.0
4097,21500747,1.0,2.0
4098,21500749,2.0,2.0
4099,21500745,3.0,1.0
4100,21500742,2.0,2.0
4101,21500739,2.0,3.0
4102,21500741,2.0,1.0
4103,21500737,1.0,2.0
4104,21500744,2.0,2.0
4105,21500735,3.0,2.0
4106,21500740,2.0,2.0
4107,21500736,4.0,2.0
4108,21500738,2.0,2.0
4109,21500743,2.0,2.0
4110,21500734,2.0,2.0
4111,21500730,2.0,2.0
4112,21500731,3.0,2.0
4113,21500733,2.0,1.0
4114,21500732,2.0,1.0
4115,21500726,2.0,1.0
4116,21500721,2.0,2.0
4117,21500723,1.0,1.0
4118,21500729,2.0,3.0
4119,21500727,2.0,2.0
4120,21500724,2.0,2.0
4121,21500725,3.0,2.0
4122,21500722,2.0,2.0
4123,21500728,3.0,1.0
4124,21500720,2.0,2.0
4125,21500714,2.0,3.0
4126,21500718,2.0,1.0
4127,21500715,2.0,3.0
4128,21500717,2.0,2.0
4129,21500719,2.0,2.0
4130,21500716,2.0,4.0
4131,21500709,2.0,2.0
4132,21500713,1.0,3.0
4133,21500711,1.0,2.0
4134,21500708,2.0,1.0
4135,21500712,2.0,2.0
4136,21500710,2.0,1.0
4137,21500707,3.0,3.0
4138,21500706,2.0,1.0
4139,21500700,1.0,2.0
4140,21500699,2.0,2.0
4141,21500702,2.0,3.0
4142,21500698,2.0,3.0
4143,21500705,3.0,2.0
4144,21500703,1.0,3.0
4145,21500701,2.0,2.0
4146,21500704,2.0,2.0
4147,21500697,2.0,3.0
4148,21500692,2.0,1.0
4149,21500693,2.0,1.0
4150,21500694,2.0,2.0
4151,21500695,3.0,2.0
4152,21500696,3.0,2.0
4153,21500689,2.0,2.0
4154,21500688,2.0,1.0
4155,21500687,2.0,1.0
4156,21500686,2.0,1.0
4157,21500684,2.0,1.0
4158,21500685,2.0,2.0
4159,21500691,2.0,1.0
4160,21500690,2.0,2.0
4161,21500683,3.0,2.0
4162,21500676,3.0,2.0
4163,21500679,3.0,2.0
4164,21500680,2.0,1.0
4165,21500682,3.0,1.0
4166,21500681,3.0,1.0
4167,21500677,2.0,3.0
4168,21500678,2.0,1.0
4169,21500668,5.0,1.0
4170,21500667,2.0,2.0
4171,21500669,2.0,3.0
4172,21500674,2.0,2.0
4173,21500675,3.0,3.0
4174,21500672,2.0,2.0
4175,21500670,2.0,3.0
4176,21500671,2.0,1.0
4177,21500673,3.0,2.0
4178,21500665,2.0,2.0
4179,21500666,2.0,2.0
4180,21500656,4.0,2.0
4181,21500664,2.0,2.0
4182,21500658,3.0,2.0
4183,21500659,2.0,1.0
4184,21500663,2.0,1.0
4185,21500662,3.0,1.0
4186,21500655,1.0,1.0
4187,21500661,2.0,2.0
4188,21500657,2.0,1.0
4189,21500660,2.0,2.0
4190,21500653,2.0,1.0
4191,21500648,2.0,1.0
4192,21500650,2.0,3.0
4193,21500651,2.0,2.0
4194,21500646,2.0,2.0
4195,21500652,2.0,3.0
4196,21500649,2.0,2.0
4197,21500645,2.0,2.0
4198,21500647,2.0,2.0
4199,21500640,1.0,3.0
4200,21500643,1.0,1.0
4201,21500642,2.0,3.0
4202,21500641,2.0,1.0
4203,21500644,2.0,4.0
4204,21500638,3.0,4.0
4205,21500630,2.0,1.0
4206,21500632,2.0,2.0
4207,21500635,2.0,2.0
4208,21500634,2.0,2.0
4209,21500637,2.0,1.0
4210,21500633,2.0,2.0
4211,21500639,2.0,2.0
4212,21500636,1.0,2.0
4213,21500629,2.0,2.0
4214,21500631,2.0,2.0
4215,21500625,2.0,3.0
4216,21500627,2.0,2.0
4217,21500626,1.0,2.0
4218,21500628,2.0,2.0
4219,21500624,2.0,1.0
4220,21500617,2.0,2.0
4221,21500615,2.0,2.0
4222,21500620,2.0,4.0
4223,21500619,2.0,3.0
4224,21500622,3.0,2.0
4225,21500623,1.0,2.0
4226,21500621,4.0,2.0
4227,21500616,2.0,2.0
4228,21500618,2.0,3.0
4229,21500614,1.0,2.0
4230,21500612,3.0,2.0
4231,21500610,2.0,2.0
4232,21500613,2.0,2.0
4233,21500611,2.0,2.0
4234,21500609,3.0,2.0
4235,21500604,1.0,1.0
4236,21500602,1.0,1.0
4237,21500605,2.0,2.0
4238,21500603,1.0,1.0
4239,21500607,2.0,3.0
4240,21500606,2.0,1.0
4241,21500608,2.0,2.0
4242,21500593,2.0,2.0
4243,21500601,2.0,1.0
4244,21500597,1.0,2.0
4245,21500595,2.0,3.0
4246,21500600,2.0,2.0
4247,21500599,2.0,2.0
4248,21500594,2.0,2.0
4249,21500598,2.0,2.0
4250,21500596,2.0,2.0
4251,21500590,2.0,2.0
4252,21500592,1.0,2.0
4253,21500589,2.0,2.0
4254,21500587,4.0,2.0
4255,21500591,1.0,1.0
4256,21500588,5.0,5.0
4257,21500586,3.0,2.0
4258,21500578,2.0,1.0
4259,21500581,1.0,1.0
4260,21500580,1.0,1.0
4261,21500585,4.0,1.0
4262,21500577,3.0,4.0
4263,21500584,3.0,3.0
4264,21500583,3.0,2.0
4265,21500582,1.0,1.0
4266,21500579,2.0,1.0
4267,21500576,2.0,2.0
4268,21500569,2.0,4.0
4269,21500574,2.0,2.0
4270,21500571,2.0,2.0
4271,21500570,3.0,1.0
4272,21500575,2.0,2.0
4273,21500572,2.0,2.0
4274,21500573,2.0,1.0
4275,21500567,2.0,2.0
4276,21500568,2.0,2.0
4277,21500566,2.0,3.0
4278,21500565,2.0,1.0
4279,21500558,1.0,2.0
4280,21500557,2.0,2.0
4281,21500562,2.0,2.0
4282,21500561,3.0,2.0
4283,21500564,2.0,2.0
4284,21500563,2.0,1.0
4285,21500560,2.0,3.0
4286,21500559,1.0,2.0
4287,21500550,3.0,3.0
4288,21500551,2.0,2.0
4289,21500553,3.0,1.0
4290,21500556,2.0,1.0
4291,21500552,1.0,1.0
4292,21500554,2.0,1.0
4293,21500555,2.0,1.0
4294,21500549,1.0,2.0
4295,21500546,2.0,2.0
4296,21500540,2.0,2.0
4297,21500543,2.0,2.0
4298,21500548,2.0,3.0
4299,21500545,3.0,2.0
4300,21500542,2.0,2.0
4301,21500544,2.0,2.0
4302,21500541,2.0,2.0
4303,21500547,2.0,2.0
4304,21500538,3.0,1.0
4305,21500537,2.0,1.0
4306,21500539,2.0,2.0
4307,21500536,3.0,2.0
4308,21500532,2.0,2.0
4309,21500527,3.0,2.0
4310,21500530,2.0,3.0
4311,21500525,2.0,1.0
4312,21500528,2.0,2.0
4313,21500535,2.0,4.0
4314,21500531,4.0,1.0
4315,21500534,2.0,2.0
4316,21500526,2.0,2.0
4317,21500529,2.0,2.0
4318,21500533,3.0,2.0
4319,21500524,2.0,1.0
4320,21500521,2.0,4.0
4321,21500522,2.0,1.0
4322,21500523,3.0,1.0
4323,21500511,2.0,1.0
4324,21500514,2.0,2.0
4325,21500515,1.0,2.0
4326,21500520,2.0,2.0
4327,21500519,1.0,2.0
4328,21500516,2.0,2.0
4329,21500517,2.0,2.0
4330,21500512,2.0,2.0
4331,21500513,2.0,5.0
4332,21500518,2.0,2.0
4333,21500510,2.0,1.0
4334,21500508,2.0,2.0
4335,21500506,2.0,5.0
4336,21500507,2.0,2.0
4337,21500509,1.0,3.0
4338,21500505,2.0,1.0
4339,21500502,3.0,2.0
4340,21500498,2.0,2.0
4341,21500500,2.0,2.0
4342,21500499,4.0,1.0
4343,21500501,1.0,2.0
4344,21500495,3.0,3.0
4345,21500496,3.0,2.0
4346,21500504,2.0,3.0
4347,21500497,1.0,2.0
4348,21500503,2.0,4.0
4349,21500494,2.0,2.0
4350,21500490,2.0,2.0
4351,21500491,3.0,2.0
4352,21500493,2.0,3.0
4353,21500492,2.0,2.0
4354,21500484,1.0,2.0
4355,21500486,2.0,1.0
4356,21500485,2.0,1.0
4357,21500488,2.0,1.0
4358,21500487,3.0,1.0
4359,21500489,1.0,1.0
4360,21500481,2.0,2.0
4361,21500479,2.0,2.0
4362,21500478,2.0,2.0
4363,21500480,2.0,2.0
4364,21500476,3.0,2.0
4365,21500483,2.0,2.0
4366,21500477,2.0,2.0
4367,21500474,2.0,2.0
4368,21500482,3.0,1.0
4369,21500475,2.0,2.0
4370,21500469,2.0,3.0
4371,21500470,3.0,1.0
4372,21500473,2.0,1.0
4373,21500471,2.0,1.0
4374,21500472,2.0,1.0
4375,21500465,2.0,2.0
4376,21500461,2.0,2.0
4377,21500459,2.0,2.0
4378,21500462,2.0,2.0
4379,21500463,2.0,2.0
4380,21500464,2.0,2.0
4381,21500468,3.0,1.0
4382,21500458,2.0,1.0
4383,21500460,2.0,2.0
4384,21500466,2.0,2.0
4385,21500467,2.0,2.0
4386,21500454,1.0,1.0
4387,21500457,4.0,1.0
4388,21500455,1.0,2.0
4389,21500456,2.0,1.0
4390,21500450,1.0,3.0
4391,21500448,3.0,3.0
4392,21500442,3.0,3.0
4393,21500446,3.0,3.0
4394,21500449,3.0,1.0
4395,21500443,3.0,3.0
4396,21500453,3.0,1.0
4397,21500441,3.0,4.0
4398,21500445,1.0,1.0
4399,21500444,3.0,1.0
4400,21500447,3.0,3.0
4401,21500451,3.0,3.0
4402,21500452,3.0,1.0
4403,21500440,2.0,4.0
4404,21500436,3.0,2.0
4405,21500439,2.0,2.0
4406,21500438,2.0,2.0
4407,21500437,2.0,4.0
4408,21500435,1.0,2.0
4424,21500425,2.0,2.0
4440,21500427,2.0,1.0
4456,21500431,2.0,2.0
4472,21500429,2.0,1.0
4488,21500424,3.0,2.0
4504,21500434,5.0,2.0
4520,21500423,2.0,2.0
4536,21500430,3.0,1.0
4552,21500432,3.0,2.0
4568,21500426,2.0,2.0
4584,21500428,2.0,1.0
4600,21500433,2.0,1.0
4616,21500420,2.0,4.0
4617,21500421,2.0,4.0
4618,21500422,2.0,3.0
4619,21500419,2.0,3.0
4620,21500418,2.0,2.0
4621,21500416,3.0,2.0
4622,21500410,2.0,1.0
4623,21500412,2.0,1.0
4624,21500413,1.0,1.0
4625,21500415,2.0,2.0
4626,21500414,2.0,1.0
4627,21500411,3.0,1.0
4628,21500417,3.0,1.0
4629,21500405,3.0,2.0
4630,21500404,2.0,2.0
4631,21500408,2.0,2.0
4632,21500409,2.0,2.0
4633,21500407,2.0,2.0
4634,21500403,2.0,2.0
4635,21500406,2.0,2.0
4636,21500399,3.0,2.0
4637,21500400,1.0,1.0
4638,21500401,2.0,1.0
4639,21500402,1.0,1.0
4640,21500398,2.0,2.0
4641,21500393,2.0,2.0
4642,21500386,2.0,2.0
4643,21500392,2.0,3.0
4644,21500390,2.0,1.0
4645,21500391,2.0,2.0
4646,21500394,2.0,2.0
4647,21500389,2.0,2.0
4648,21500397,2.0,2.0
4649,21500387,2.0,2.0
4650,21500388,2.0,2.0
4651,21500396,2.0,2.0
4652,21500395,2.0,3.0
4653,21500385,2.0,2.0
4654,21500384,2.0,1.0
4655,21500383,1.0,3.0
4656,21500382,2.0,1.0
4657,21500379,2.0,2.0
4658,21500371,2.0,2.0
4659,21500375,4.0,1.0
4660,21500376,2.0,2.0
4661,21500374,2.0,1.0
4662,21500377,2.0,2.0
4663,21500381,4.0,2.0
4664,21500378,3.0,2.0
4665,21500372,2.0,4.0
4666,21500373,2.0,2.0
4667,21500380,2.0,2.0
4668,21500370,3.0,3.0
4669,21500368,2.0,1.0
4670,21500367,3.0,4.0
4671,21500369,5.0,1.0
4672,21500364,2.0,1.0
4673,21500357,2.0,1.0
4674,21500360,2.0,1.0
4675,21500359,2.0,2.0
4676,21500361,2.0,1.0
4677,21500363,2.0,1.0
4678,21500366,2.0,2.0
4679,21500365,3.0,2.0
4680,21500362,1.0,2.0
4681,21500358,2.0,3.0
4682,21500354,2.0,2.0
4683,21500355,2.0,2.0
4684,21500356,2.0,4.0
4685,21500353,2.0,2.0
4686,21500347,2.0,1.0
4687,21500346,1.0,1.0
4688,21500349,3.0,1.0
4689,21500348,2.0,1.0
4690,21500350,3.0,1.0
4691,21500345,1.0,1.0
4692,21500352,1.0,2.0
4693,21500351,1.0,1.0
4694,21500344,2.0,2.0
4695,21500342,2.0,2.0
4696,21500333,3.0,2.0
4697,21500336,2.0,3.0
4698,21500337,2.0,2.0
4699,21500340,3.0,2.0
4700,21500338,2.0,2.0
4701,21500339,4.0,2.0
4702,21500334,2.0,3.0
4703,21500335,1.0,2.0
4704,21500343,2.0,3.0
4705,21500341,2.0,1.0
4706,21500330,1.0,1.0
4707,21500332,2.0,1.0
4708,21500331,2.0,1.0
4709,21500329,2.0,3.0
4710,21500321,2.0,1.0
4711,21500325,2.0,2.0
4712,21500322,2.0,1.0
4713,21500328,2.0,5.0
4714,21500319,2.0,2.0
4715,21500323,2.0,2.0
4716,21500320,2.0,2.0
4717,21500324,2.0,2.0
4718,21500326,2.0,1.0
4719,21500327,1.0,2.0
4720,21500314,3.0,2.0
4721,21500313,3.0,1.0
4722,21500318,2.0,3.0
4723,21500317,3.0,3.0
4724,21500316,2.0,2.0
4725,21500315,2.0,3.0
4726,21500311,2.0,2.0
4727,21500307,2.0,1.0
4728,21500306,2.0,1.0
4729,21500309,2.0,1.0
4730,21500308,2.0,1.0
4731,21500304,2.0,1.0
4732,21500310,2.0,2.0
4733,21500312,3.0,2.0
4734,21500305,2.0,2.0
4735,21500302,2.0,2.0
4736,21500301,2.0,2.0
4737,21500299,3.0,2.0
4738,21500303,3.0,1.0
4739,21500300,2.0,1.0
4740,21500298,3.0,2.0
4741,21500296,2.0,2.0
4742,21500294,4.0,2.0
4743,21500291,2.0,1.0
4744,21500293,1.0,2.0
4745,21500292,3.0,3.0
4746,21500290,2.0,3.0
4747,21500295,1.0,1.0
4748,21500289,3.0,2.0
4749,21500297,2.0,2.0
4750,21500284,2.0,2.0
4751,21500283,2.0,3.0
4752,21500286,2.0,2.0
4753,21500285,2.0,2.0
4754,21500287,3.0,2.0
4755,21500288,2.0,3.0
4756,21500277,3.0,3.0
4757,21500278,1.0,1.0
4758,21500281,2.0,1.0
4759,21500280,2.0,1.0
4760,21500279,3.0,2.0
4761,21500282,3.0,3.0
4762,21500276,2.0,3.0
4763,21500275,2.0,2.0
4764,21500269,1.0,1.0
4765,21500271,3.0,1.0
4766,21500272,2.0,3.0
4767,21500270,2.0,1.0
4768,21500274,2.0,1.0
4769,21500273,2.0,2.0
4770,21500268,3.0,2.0
4771,21500265,2.0,2.0
4772,21500262,3.0,3.0
4773,21500267,1.0,1.0
4774,21500266,3.0,2.0
4775,21500263,2.0,2.0
4776,21500264,2.0,2.0
4777,21500261,1.0,2.0
4778,21500256,2.0,3.0
4779,21500254,1.0,1.0
4780,21500255,3.0,1.0
4781,21500257,3.0,2.0
4782,21500260,2.0,2.0
4783,21500258,1.0,2.0
4784,21500259,2.0,2.0
4785,21500253,1.0,2.0
4786,21500247,2.0,2.0
4787,21500252,2.0,2.0
4788,21500250,1.0,2.0
4789,21500246,2.0,2.0
4790,21500251,2.0,2.0
4791,21500249,2.0,2.0
4792,21500248,1.0,2.0
4793,21500242,1.0,1.0
4794,21500239,1.0,3.0
4795,21500240,1.0,3.0
4796,21500241,3.0,1.0
4797,21500245,1.0,1.0
4798,21500244,4.0,4.0
4799,21500243,3.0,1.0
4800,21500238,2.0,2.0
4801,21500231,3.0,3.0
4802,21500230,2.0,2.0
4803,21500232,2.0,2.0
4804,21500229,2.0,2.0
4805,21500237,2.0,2.0
4806,21500227,2.0,2.0
4807,21500233,2.0,2.0
4808,21500235,3.0,2.0
4809,21500234,2.0,2.0
4810,21500228,2.0,2.0
4811,21500236,2.0,3.0
4812,21500226,1.0,2.0
4828,21500224,2.0,1.0
4844,21500222,2.0,1.0
4860,21500218,2.0,2.0
4876,21500220,4.0,1.0
4892,21500217,1.0,2.0
4908,21500219,3.0,2.0
4924,21500215,2.0,1.0
4940,21500221,2.0,2.0
4956,21500223,2.0,3.0
4972,21500216,2.0,2.0
4988,21500225,2.0,3.0
5004,21500209,3.0,3.0
5005,21500210,3.0,2.0
5006,21500214,2.0,2.0
5007,21500213,2.0,4.0
5008,21500211,3.0,2.0
5009,21500212,2.0,2.0
5010,21500207,2.0,1.0
5011,21500206,3.0,2.0
5012,21500203,2.0,2.0
5013,21500204,2.0,2.0
5014,21500202,3.0,2.0
5015,21500205,2.0,2.0
5016,21500208,3.0,1.0
5017,21500201,2.0,2.0
5018,21500196,2.0,2.0
5019,21500200,2.0,2.0
5020,21500198,2.0,2.0
5021,21500199,2.0,2.0
5022,21500197,2.0,4.0
5023,21500195,1.0,1.0
5024,21500190,3.0,2.0
5025,21500191,2.0,3.0
5026,21500192,1.0,4.0
5027,21500193,2.0,1.0
5028,21500194,1.0,1.0
5029,21500189,3.0,2.0
5030,21500188,4.0,2.0
5031,21500181,2.0,3.0
5032,21500184,2.0,2.0
5033,21500179,2.0,2.0
5034,21500187,1.0,2.0
5035,21500178,2.0,2.0
5036,21500186,2.0,1.0
5037,21500180,4.0,2.0
5038,21500185,2.0,2.0
5039,21500182,2.0,2.0
5040,21500183,2.0,3.0
5041,21500177,5.0,2.0
5042,21500176,2.0,2.0
5043,21500175,2.0,1.0
5044,21500172,2.0,1.0
5045,21500169,1.0,3.0
5046,21500170,2.0,2.0
5047,21500168,2.0,2.0
5048,21500165,1.0,1.0
5049,21500171,2.0,1.0
5050,21500167,2.0,2.0
5051,21500166,4.0,1.0
5052,21500174,2.0,2.0
5053,21500173,3.0,1.0
5054,21500158,3.0,3.0
5055,21500162,2.0,2.0
5056,21500160,2.0,3.0
5057,21500161,5.0,2.0
5058,21500164,3.0,2.0
5059,21500163,2.0,3.0
5060,21500159,3.0,2.0
5061,21500156,2.0,1.0
5062,21500154,2.0,1.0
5063,21500153,3.0,3.0
5064,21500155,1.0,1.0
5065,21500152,2.0,2.0
5066,21500157,2.0,1.0
5067,21500151,2.0,1.0
5068,21500146,2.0,2.0
5069,21500145,2.0,2.0
5070,21500148,2.0,2.0
5071,21500150,2.0,2.0
5072,21500147,2.0,2.0
5073,21500149,2.0,2.0
5074,21500138,2.0,3.0
5075,21500142,3.0,1.0
5076,21500139,4.0,1.0
5077,21500140,1.0,1.0
5078,21500144,2.0,1.0
5079,21500141,3.0,1.0
5080,21500143,2.0,1.0
5081,21500127,2.0,1.0
5082,21500130,2.0,3.0
5083,21500135,2.0,2.0
5084,21500132,4.0,2.0
5085,21500129,2.0,2.0
5086,21500137,2.0,2.0
5087,21500131,2.0,2.0
5088,21500133,2.0,2.0
5089,21500136,2.0,2.0
5090,21500134,3.0,2.0
5091,21500128,2.0,1.0
5092,21500125,2.0,1.0
5093,21500124,2.0,2.0
5094,21500126,4.0,1.0
5095,21500117,2.0,1.0
5096,21500119,4.0,4.0
5097,21500118,1.0,2.0
5098,21500116,1.0,2.0
5099,21500122,2.0,2.0
5100,21500123,2.0,2.0
5101,21500113,1.0,1.0
5102,21500120,2.0,2.0
5103,21500121,2.0,1.0
5104,21500114,2.0,1.0
5105,21500115,2.0,1.0
5106,21500107,3.0,2.0
5107,21500111,1.0,3.0
5108,21500106,2.0,3.0
5109,21500108,2.0,2.0
5110,21500109,2.0,2.0
5111,21500110,3.0,4.0
5112,21500112,3.0,5.0
5113,21500105,2.0,2.0
5114,21500099,1.0,2.0
5115,21500101,2.0,2.0
5116,21500103,2.0,2.0
5117,21500104,2.0,1.0
5118,21500102,3.0,1.0
5119,21500100,2.0,2.0
5120,21500095,2.0,2.0
5121,21500094,2.0,2.0
5122,21500096,2.0,2.0
5123,21500098,3.0,2.0
5124,21500097,3.0,2.0
5125,21500093,3.0,1.0
5126,21500090,3.0,2.0
5127,21500086,1.0,1.0
5128,21500088,2.0,1.0
5129,21500085,2.0,2.0
5130,21500092,1.0,1.0
5131,21500089,1.0,1.0
5132,21500087,1.0,1.0
5133,21500091,2.0,2.0
5134,21500080,2.0,1.0
5135,21500079,2.0,2.0
5136,21500078,2.0,2.0
5137,21500076,2.0,2.0
5138,21500084,2.0,2.0
5139,21500083,2.0,1.0
5140,21500081,3.0,2.0
5141,21500075,2.0,2.0
5142,21500077,2.0,3.0
5143,21500082,2.0,3.0
5144,21500071,3.0,2.0
5145,21500072,2.0,2.0
5146,21500070,2.0,1.0
5147,21500074,1.0,2.0
5148,21500073,2.0,1.0
5149,21500060,1.0,3.0
5150,21500061,4.0,2.0
5151,21500062,1.0,2.0
5152,21500063,2.0,2.0
5153,21500064,2.0,1.0
5154,21500069,2.0,2.0
5155,21500065,2.0,2.0
5156,21500066,2.0,1.0
5157,21500067,2.0,1.0
5158,21500068,4.0,2.0
5159,21500059,2.0,2.0
5160,21500054,4.0,3.0
5161,21500055,2.0,2.0
5162,21500057,2.0,2.0
5163,21500058,3.0,1.0
5164,21500053,2.0,2.0
5165,21500056,3.0,2.0
5166,21500052,2.0,2.0
5167,21500050,3.0,2.0
5168,21500048,2.0,1.0
5169,21500049,1.0,1.0
5170,21500051,2.0,2.0
5171,21500046,3.0,3.0
5172,21500047,2.0,1.0
5173,21500045,2.0,3.0
5174,21500041,2.0,2.0
5175,21500043,2.0,2.0
5176,21500040,2.0,2.0
5177,21500042,2.0,2.0
5178,21500039,2.0,3.0
5179,21500044,2.0,2.0
5180,21500038,2.0,1.0
5181,21500033,2.0,1.0
5182,21500034,1.0,2.0
5183,21500037,1.0,3.0
5184,21500036,2.0,1.0
5185,21500035,3.0,1.0
5186,21500028,2.0,2.0
5187,21500026,1.0,2.0
5188,21500025,2.0,2.0
5189,21500021,2.0,2.0
5190,21500030,2.0,198.0
5191,21500024,2.0,2.0
5192,21500031,2.0,2.0
5193,21500029,2.0,2.0
5194,21500027,2.0,2.0
5195,21500022,2.0,2.0
5196,21500023,2.0,2.0
5197,21500032,2.0,2.0
5198,21500020,1.0,1.0
5199,21500018,1.0,1.0
5200,21500019,1.0,197.0
5201,21500017,196.0,196.0
5202,21500007,196.0,196.0
5203,21500008,196.0,196.0
5204,21500010,196.0,196.0
5205,21500005,196.0,196.0
5206,21500016,196.0,197.0
5207,21500009,196.0,196.0
5208,21500015,196.0,196.0
5209,21500011,196.0,196.0
5210,21500012,196.0,196.0
5211,21500013,196.0,196.0
5212,21500004,196.0,196.0
5213,21500006,196.0,196.0
5214,21500014,197.0,196.0
5215,21401230,2.0,3.0
5216,21401222,2.0,2.0
5217,21401226,2.0,2.0
5218,21401225,2.0,1.0
5219,21401219,2.0,2.0
5220,21401218,2.0,2.0
5221,21401217,2.0,2.0
5222,21401228,1.0,2.0
5223,21401229,2.0,2.0
5224,21401220,2.0,1.0
5225,21401221,2.0,1.0
5226,21401223,2.0,3.0
5227,21401227,2.0,2.0
5228,21401224,2.0,2.0
5229,21401215,2.0,2.0
5230,21401216,2.0,1.0
5231,21401214,2.0,3.0
5232,21401213,2.0,1.0
5233,21401208,2.0,1.0
5234,21401205,1.0,2.0
5235,21401203,1.0,1.0
5236,21401207,2.0,2.0
5237,21401211,1.0,1.0
5238,21401212,2.0,2.0
5239,21401202,1.0,1.0
5240,21401210,2.0,1.0
5241,21401209,1.0,2.0
5242,21401204,2.0,1.0
5243,21401206,1.0,2.0
5244,21401201,2.0,2.0
5245,21401200,2.0,2.0
5246,21401197,2.0,2.0
5247,21401198,2.0,2.0
5248,21401195,2.0,2.0
5249,21401199,2.0,2.0
5250,21401194,2.0,4.0
5251,21401196,2.0,2.0
5252,21401193,2.0,2.0
5253,21401190,4.0,1.0
5254,21401188,2.0,1.0
5255,21401189,2.0,3.0
5256,21401192,2.0,1.0
5257,21401191,2.0,1.0
5258,21401187,1.0,1.0
5259,21401186,2.0,2.0
5260,21401180,2.0,2.0
5261,21401176,2.0,2.0
5262,21401179,2.0,2.0
5263,21401178,2.0,2.0
5264,21401181,2.0,3.0
5265,21401184,2.0,2.0
5266,21401182,2.0,2.0
5267,21401183,3.0,2.0
5268,21401185,2.0,2.0
5269,21401175,2.0,2.0
5270,21401177,2.0,2.0
5271,21401173,2.0,1.0
5272,21401174,2.0,1.0
5273,21401168,1.0,3.0
5274,21401165,3.0,3.0
5275,21401164,4.0,4.0
5276,21401171,4.0,1.0
5277,21401172,2.0,1.0
5278,21401169,4.0,1.0
5279,21401160,1.0,4.0
5280,21401166,4.0,1.0
5281,21401167,4.0,3.0
5282,21401170,3.0,1.0
5283,21401161,4.0,3.0
5284,21401162,3.0,4.0
5285,21401163,2.0,1.0
5286,21401159,2.0,4.0
5287,21401154,3.0,3.0
5288,21401155,2.0,3.0
5289,21401158,2.0,4.0
5290,21401156,3.0,2.0
5291,21401157,2.0,2.0
5292,21400668,2.0,2.0
5293,21401153,2.0,1.0
5294,21401150,2.0,1.0
5295,21401149,2.0,1.0
5296,21401151,2.0,1.0
5297,21401148,3.0,2.0
5298,21401152,2.0,1.0
